instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3035_8 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 0.55 
j3035_8 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 0.28 
j3035_9 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 0.31 
j3035_9 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.46 
j3035_9 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 0.75 
j3035_10 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.34 
j3035_10 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 0.89 
j3035_10 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 0.93 
j3036_1 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 0.12 
j3036_1 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 0.17 
j3036_1 	 7 	 2 	 97.00 	 97.00 	 0.0000 	 0.65 
j3036_2 	 3 	 2 	 56.00 	 56.00 	 0.0000 	 0.12 
j3036_2 	 5 	 2 	 62.00 	 62.00 	 0.0000 	 0.45 
j3036_2 	 7 	 2 	 67.00 	 67.00 	 0.0000 	 0.22 
j3036_3 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.11 
j3036_3 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.16 
j3036_3 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 0.70 
j3036_4 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 0.13 
j3036_4 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 0.50 
j3036_4 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 0.32 
j3036_5 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 0.17 
j3036_5 	 5 	 2 	 87.00 	 87.00 	 0.0000 	 0.20 
j3036_5 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 0.70 
j3036_6 	 3 	 2 	 59.00 	 59.00 	 0.0000 	 0.15 
j3036_6 	 5 	 2 	 67.00 	 67.00 	 0.0000 	 0.23 
j3036_6 	 7 	 2 	 69.00 	 69.00 	 0.0000 	 0.27 
j3036_7 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 0.13 
j3036_7 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 0.27 
j3036_7 	 7 	 2 	 83.00 	 83.00 	 0.0000 	 0.24 
j3036_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 0.26 
j3036_8 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 0.23 
j3036_8 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 0.32 
j3036_9 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 0.35 
j3036_9 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.20 
j3036_9 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 0.70 
j3036_10 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.14 
j3036_10 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 0.20 
j3036_10 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 0.25 
j3037_1 	 3 	 2 	 94.00 	 94.00 	 0.0000 	 217.20 
j3037_1 	 5 	 2 	 103.00 	 103.00 	 0.0000 	 542.41 
j3037_1 	 7 	 2 	 111.00 	 111.00 	 0.0000 	 981.45 
j3037_2 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 38.43 
j3037_2 	 5 	 2 	 92.00 	 92.00 	 0.0000 	 79.77 
j3037_2 	 7 	 2 	 100.00 	 100.00 	 0.0000 	 217.34 
j3037_3 	 3 	 9 	 73.00 	 100.00 	 0.2700 	 1200.01 
j3037_3 	 5 	 9 	 79.00 	 105.00 	 0.2476 	 1200.02 
j3037_3 	 7 	 9 	 84.00 	 111.00 	 0.2432 	 1200.04 
j3037_4 	 3 	 9 	 86.00 	 97.00 	 0.1134 	 1200.02 
j3037_4 	 5 	 9 	 89.00 	 105.00 	 0.1524 	 1200.01 
j3037_4 	 7 	 9 	 95.00 	 113.00 	 0.1593 	 1200.01 
j3037_5 	 3 	 2 	 95.00 	 95.00 	 0.0000 	 129.47 
j3037_5 	 5 	 2 	 105.00 	 105.00 	 0.0000 	 322.99 
j3037_5 	 7 	 2 	 114.00 	 114.00 	 0.0000 	 249.31 
j3037_6 	 3 	 2 	 87.00 	 87.00 	 0.0000 	 84.22 
j3037_6 	 5 	 2 	 95.00 	 95.00 	 0.0000 	 288.05 
j3037_6 	 7 	 2 	 102.00 	 102.00 	 0.0000 	 395.47 
j3037_7 	 3 	 9 	 92.00 	 107.00 	 0.1402 	 1200.02 
j3037_7 	 5 	 9 	 86.00 	 116.00 	 0.2586 	 1200.01 
j3037_7 	 7 	 9 	 95.00 	 125.00 	 0.2400 	 1200.02 
j3037_8 	 3 	 2 	 87.00 	 87.00 	 0.0000 	 92.64 
j3037_8 	 5 	 2 	 96.00 	 96.00 	 0.0000 	 132.93 
j3037_8 	 7 	 2 	 104.00 	 104.00 	 0.0000 	 89.48 
j3037_9 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 125.43 
j3037_9 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 245.22 
j3037_9 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 392.29 
j3037_10 	 3 	 9 	 91.00 	 95.00 	 0.0421 	 1200.01 
j3037_10 	 5 	 9 	 96.00 	 103.00 	 0.0680 	 1200.04 
j3037_10 	 7 	 9 	 102.00 	 110.00 	 0.0727 	 1200.03 
j3038_1 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 3.19 
j3038_1 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 3.73 
j3038_1 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 18.94 
j3038_2 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 2.16 
j3038_2 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 3.37 
j3038_2 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 6.14 
j3038_3 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 4.85 
j3038_3 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 11.93 
j3038_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 15.38 
j3038_4 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 4.27 
j3038_4 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 5.27 
j3038_4 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 6.89 
j3038_5 	 3 	 2 	 86.00 	 86.00 	 0.0000 	 8.48 
j3038_5 	 5 	 2 	 95.00 	 95.00 	 0.0000 	 14.31 
j3038_5 	 7 	 2 	 103.00 	 103.00 	 0.0000 	 16.99 
j3038_6 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 2.13 
j3038_6 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 2.77 
j3038_6 	 7 	 2 	 93.00 	 93.00 	 0.0000 	 5.79 
j3038_7 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 13.29 
j3038_7 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 20.42 
j3038_7 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 5.47 
j3038_8 	 3 	 2 	 76.00 	 76.00 	 0.0000 	 4.39 
j3038_8 	 5 	 2 	 84.00 	 84.00 	 0.0000 	 6.94 
j3038_8 	 7 	 2 	 90.00 	 90.00 	 0.0000 	 9.20 
j3038_9 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 23.59 
j3038_9 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 27.00 
j3038_9 	 7 	 2 	 94.00 	 94.00 	 0.0000 	 74.09 
j3038_10 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 5.66 
j3038_10 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 12.31 
j3038_10 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 10.06 
j3039_1 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 1.20 
j3039_1 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 1.66 
j3039_1 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 2.46 
j3039_2 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 1.67 
j3039_2 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 4.04 
j3039_2 	 7 	 2 	 81.00 	 81.00 	 0.0000 	 2.95 
j3039_3 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 3.54 
j3039_3 	 5 	 2 	 77.00 	 77.00 	 0.0000 	 2.51 
j3039_3 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 6.27 
j3039_4 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 2.35 
j3039_4 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 3.37 
j3039_4 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 2.22 
j3039_5 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 1.52 
j3039_5 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 2.02 
j3039_5 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 3.89 
j3039_6 	 3 	 2 	 84.00 	 84.00 	 0.0000 	 1.53 
j3039_6 	 5 	 2 	 94.00 	 94.00 	 0.0000 	 7.13 
j3039_6 	 7 	 2 	 101.00 	 101.00 	 0.0000 	 5.34 
j3039_7 	 3 	 2 	 71.00 	 71.00 	 0.0000 	 1.99 
j3039_7 	 5 	 2 	 79.00 	 79.00 	 0.0000 	 3.67 
j3039_7 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 2.61 
j3039_8 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 0.62 
j3039_8 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 1.45 
j3039_8 	 7 	 2 	 97.00 	 97.00 	 0.0000 	 2.72 
j3039_9 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 2.48 
j3039_9 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 3.42 
j3039_9 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 4.45 
j3039_10 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 6.34 
j3039_10 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 4.45 
j3039_10 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 16.66 
j3040_1 	 3 	 2 	 65.00 	 65.00 	 0.0000 	 1.34 
j3040_1 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 2.47 
j3040_1 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1.85 
j3040_2 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 0.81 
j3040_2 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 1.51 
j3040_2 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 1.59 
j3040_3 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.84 
j3040_3 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.05 
j3040_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 1.91 
j3040_4 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.41 
j3040_4 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.75 
j3040_4 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 2.27 
j3040_5 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 0.72 
j3040_5 	 5 	 2 	 89.00 	 89.00 	 0.0000 	 1.19 
j3040_5 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 1.44 
j3040_6 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.96 
j3040_6 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.22 
j3040_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 1.65 
j3040_7 	 3 	 2 	 61.00 	 61.00 	 0.0000 	 0.92 
j3040_7 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 1.52 
j3040_7 	 7 	 2 	 71.00 	 71.00 	 0.0000 	 1.63 
j3040_8 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 0.51 
j3040_8 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 1.03 
j3040_8 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 0.98 
j3040_9 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 0.79 
j3040_9 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 1.46 
j3040_9 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 1.95 
j3040_10 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 0.85 
j3040_10 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 1.09 
j3040_10 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 0.96 
j3041_1 	 3 	 9 	 80.00 	 107.00 	 0.2523 	 1200.01 
j3041_1 	 5 	 9 	 82.00 	 110.00 	 0.2545 	 1200.02 
j3041_1 	 7 	 9 	 89.00 	 123.00 	 0.2764 	 1200.01 
j3041_2 	 3 	 9 	 75.00 	 108.00 	 0.3056 	 1200.02 
j3041_2 	 5 	 9 	 78.00 	 120.00 	 0.3500 	 1200.01 
j3041_2 	 7 	 9 	 84.00 	 128.00 	 0.3438 	 1200.03 
j3041_3 	 3 	 9 	 75.00 	 106.00 	 0.2925 	 1200.01 
j3041_3 	 5 	 9 	 84.00 	 110.00 	 0.2364 	 1200.01 
j3041_3 	 7 	 9 	 88.00 	 127.00 	 0.3071 	 1200.06 
j3041_4 	 3 	 9 	 80.00 	 98.00 	 0.1837 	 1200.02 
j3041_4 	 5 	 9 	 87.00 	 104.00 	 0.1635 	 1200.01 
j3041_4 	 7 	 9 	 93.00 	 114.00 	 0.1842 	 1200.02 
j3041_5 	 3 	 9 	 95.00 	 116.00 	 0.1810 	 1200.01 
j3041_5 	 5 	 9 	 107.00 	 127.00 	 0.1575 	 1200.02 
j3041_5 	 7 	 9 	 107.00 	 136.00 	 0.2132 	 1200.02 
j3041_6 	 3 	 9 	 83.00 	 121.00 	 0.3140 	 1200.01 
j3041_6 	 5 	 9 	 91.00 	 132.00 	 0.3106 	 1200.02 
j3041_6 	 7 	 9 	 97.00 	 146.00 	 0.3356 	 1200.02 
j3041_7 	 3 	 9 	 83.00 	 113.00 	 0.2655 	 1200.02 
j3041_7 	 5 	 9 	 92.00 	 128.00 	 0.2812 	 1200.02 
j3041_7 	 7 	 9 	 100.00 	 130.00 	 0.2308 	 1200.02 
j3041_8 	 3 	 9 	 76.00 	 109.00 	 0.3028 	 1200.02 
j3041_8 	 5 	 9 	 83.00 	 124.00 	 0.3306 	 1200.02 
j3041_8 	 7 	 9 	 86.00 	 129.00 	 0.3333 	 1200.02 
j3041_9 	 3 	 9 	 87.00 	 112.00 	 0.2232 	 1200.01 
j3041_9 	 5 	 9 	 96.00 	 120.00 	 0.2000 	 1200.01 
j3041_9 	 7 	 9 	 103.00 	 131.00 	 0.2137 	 1200.05 
j3041_10 	 3 	 9 	 78.00 	 118.00 	 0.3390 	 1200.01 
j3041_10 	 5 	 9 	 87.00 	 126.00 	 0.3095 	 1200.02 
j3041_10 	 7 	 9 	 92.00 	 137.00 	 0.3285 	 1200.02 
j3042_1 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 6.30 
j3042_1 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 6.27 
j3042_1 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 12.70 
j3042_2 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 18.31 
j3042_2 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 72.34 
j3042_2 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 66.02 
j3042_3 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 250.01 
j3042_3 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 136.35 
j3042_3 	 7 	 2 	 88.00 	 88.00 	 0.0000 	 394.65 
j3042_4 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 150.66 
j3042_4 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 645.48 
j3042_4 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 423.55 
j3042_5 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 4.45 
j3042_5 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 3.29 
j3042_5 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 4.03 
j3042_6 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 17.30 
j3042_6 	 5 	 2 	 89.00 	 89.00 	 0.0000 	 52.11 
j3042_6 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 37.99 
j3042_7 	 3 	 2 	 81.00 	 81.00 	 0.0000 	 5.92 
j3042_7 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 21.39 
j3042_7 	 7 	 2 	 96.00 	 96.00 	 0.0000 	 21.80 
j3042_8 	 3 	 9 	 83.00 	 97.00 	 0.1443 	 1200.02 
j3042_8 	 5 	 9 	 91.00 	 106.00 	 0.1415 	 1200.02 
j3042_8 	 7 	 9 	 99.00 	 114.00 	 0.1316 	 1200.02 
j3042_9 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 1026.61 
j3042_9 	 5 	 9 	 84.00 	 85.00 	 0.0118 	 1200.02 
j3042_9 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 284.19 
j3042_10 	 3 	 2 	 90.00 	 90.00 	 0.0000 	 3.11 
j3042_10 	 5 	 2 	 100.00 	 100.00 	 0.0000 	 8.21 
j3042_10 	 7 	 2 	 108.00 	 108.00 	 0.0000 	 3.21 
j3043_1 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 15.00 
j3043_1 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 33.04 
j3043_1 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 28.40 
j3043_2 	 3 	 2 	 57.00 	 57.00 	 0.0000 	 2.15 
j3043_2 	 5 	 2 	 63.00 	 63.00 	 0.0000 	 5.14 
j3043_2 	 7 	 2 	 66.00 	 66.00 	 0.0000 	 6.98 
j3043_3 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 17.27 
j3043_3 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 16.63 
j3043_3 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 25.15 
j3043_4 	 3 	 2 	 82.00 	 82.00 	 0.0000 	 3.40 
j3043_4 	 5 	 2 	 91.00 	 91.00 	 0.0000 	 8.04 
j3043_4 	 7 	 2 	 99.00 	 99.00 	 0.0000 	 9.32 
j3043_5 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 16.17 
j3043_5 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 40.52 
j3043_5 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 75.55 
j3043_6 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 6.79 
j3043_6 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 35.65 
j3043_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 17.65 
j3043_7 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 6.50 
j3043_7 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 4.60 
j3043_7 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 5.31 
j3043_8 	 3 	 2 	 77.00 	 77.00 	 0.0000 	 7.31 
j3043_8 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 9.27 
j3043_8 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 11.43 
j3043_9 	 3 	 9 	 71.00 	 72.00 	 0.0139 	 1200.02 
j3043_9 	 5 	 9 	 79.00 	 80.00 	 0.0125 	 1200.01 
j3043_9 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 428.61 
j3043_10 	 3 	 2 	 75.00 	 75.00 	 0.0000 	 70.08 
j3043_10 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 641.54 
j3043_10 	 7 	 9 	 88.00 	 89.00 	 0.0112 	 1200.01 
j3044_1 	 3 	 2 	 63.00 	 63.00 	 0.0000 	 1.07 
j3044_1 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 1.91 
j3044_1 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 3.65 
j3044_2 	 3 	 2 	 69.00 	 69.00 	 0.0000 	 0.95 
j3044_2 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 1.21 
j3044_2 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 2.10 
j3044_3 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.58 
j3044_3 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 0.84 
j3044_3 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 1.89 
j3044_4 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 1.17 
j3044_4 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 2.06 
j3044_4 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 2.25 
j3044_5 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 0.53 
j3044_5 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 1.57 
j3044_5 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 2.89 
j3044_6 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 0.81 
j3044_6 	 5 	 2 	 76.00 	 76.00 	 0.0000 	 1.63 
j3044_6 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.02 
j3044_7 	 3 	 2 	 55.00 	 55.00 	 0.0000 	 0.62 
j3044_7 	 5 	 2 	 61.00 	 61.00 	 0.0000 	 2.02 
j3044_7 	 7 	 2 	 63.00 	 63.00 	 0.0000 	 2.63 
j3044_8 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 1.29 
j3044_8 	 5 	 2 	 69.00 	 69.00 	 0.0000 	 1.62 
j3044_8 	 7 	 2 	 74.00 	 74.00 	 0.0000 	 3.21 
j3044_9 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 0.81 
j3044_9 	 5 	 2 	 86.00 	 86.00 	 0.0000 	 1.76 
j3044_9 	 7 	 2 	 92.00 	 92.00 	 0.0000 	 1.71 
j3044_10 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 0.56 
j3044_10 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 0.78 
j3044_10 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 1.72 
j3045_1 	 3 	 9 	 66.00 	 116.00 	 0.4310 	 1200.01 
j3045_1 	 5 	 9 	 73.00 	 116.00 	 0.3707 	 1200.01 
j3045_1 	 7 	 9 	 79.00 	 135.00 	 0.4148 	 1200.03 
j3045_2 	 3 	 9 	 78.00 	 148.00 	 0.4730 	 1200.01 
j3045_2 	 5 	 9 	 87.00 	 159.00 	 0.4528 	 1200.02 
j3045_2 	 7 	 9 	 93.00 	 163.00 	 0.4294 	 1200.02 
j3045_3 	 3 	 9 	 75.00 	 122.00 	 0.3852 	 1200.02 
j3045_3 	 5 	 9 	 81.00 	 122.00 	 0.3361 	 1200.02 
j3045_3 	 7 	 9 	 87.00 	 130.00 	 0.3308 	 1200.03 
j3045_4 	 3 	 9 	 73.00 	 121.00 	 0.3967 	 1200.02 
j3045_4 	 5 	 9 	 79.00 	 114.00 	 0.3070 	 1200.03 
j3045_4 	 7 	 9 	 85.00 	 132.00 	 0.3561 	 1200.03 
j3045_5 	 3 	 9 	 73.00 	 103.00 	 0.2913 	 1200.02 
j3045_5 	 5 	 9 	 82.00 	 113.00 	 0.2743 	 1200.03 
j3045_5 	 7 	 9 	 87.00 	 123.00 	 0.2927 	 1200.02 
j3045_6 	 3 	 9 	 87.00 	 151.00 	 0.4238 	 1200.02 
j3045_6 	 5 	 9 	 104.00 	 166.00 	 0.3735 	 1200.02 
j3045_6 	 7 	 9 	 112.00 	 190.00 	 0.4105 	 1200.02 
j3045_7 	 3 	 9 	 87.00 	 120.00 	 0.2750 	 1200.01 
j3045_7 	 5 	 9 	 96.00 	 132.00 	 0.2727 	 1200.02 
j3045_7 	 7 	 9 	 104.00 	 153.00 	 0.3203 	 1200.02 
j3045_8 	 3 	 9 	 81.00 	 114.00 	 0.2895 	 1200.03 
j3045_8 	 5 	 9 	 91.00 	 127.00 	 0.2835 	 1200.03 
j3045_8 	 7 	 9 	 98.00 	 138.00 	 0.2899 	 1200.03 
j3045_9 	 3 	 9 	 71.00 	 105.00 	 0.3238 	 1200.01 
j3045_9 	 5 	 9 	 79.00 	 115.00 	 0.3130 	 1200.01 
j3045_9 	 7 	 9 	 82.00 	 123.00 	 0.3333 	 1200.03 
j3045_10 	 3 	 9 	 72.00 	 109.00 	 0.3394 	 1200.01 
j3045_10 	 5 	 9 	 80.00 	 125.00 	 0.3600 	 1200.01 
j3045_10 	 7 	 9 	 87.00 	 129.00 	 0.3256 	 1200.02 
j3046_1 	 3 	 9 	 73.00 	 74.00 	 0.0135 	 1200.02 
j3046_1 	 5 	 9 	 80.00 	 81.00 	 0.0123 	 1200.02 
j3046_1 	 7 	 9 	 86.00 	 88.00 	 0.0227 	 1200.01 
j3046_2 	 3 	 9 	 78.00 	 81.00 	 0.0370 	 1200.01 
j3046_2 	 5 	 9 	 86.00 	 90.00 	 0.0444 	 1200.02 
j3046_2 	 7 	 9 	 93.00 	 98.00 	 0.0510 	 1200.02 
j3046_3 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 38.65 
j3046_3 	 5 	 2 	 88.00 	 88.00 	 0.0000 	 52.11 
j3046_3 	 7 	 2 	 95.00 	 95.00 	 0.0000 	 137.29 
j3046_4 	 3 	 2 	 79.00 	 79.00 	 0.0000 	 973.80 
j3046_4 	 5 	 9 	 86.00 	 87.00 	 0.0115 	 1200.03 
j3046_4 	 7 	 9 	 91.00 	 93.00 	 0.0215 	 1200.01 
j3046_5 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 67.27 
j3046_5 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 223.99 
j3046_5 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 41.09 
j3046_6 	 3 	 9 	 71.00 	 74.00 	 0.0405 	 1200.02 
j3046_6 	 5 	 9 	 80.00 	 81.00 	 0.0123 	 1200.02 
j3046_6 	 7 	 9 	 85.00 	 87.00 	 0.0230 	 1200.03 
j3046_7 	 3 	 9 	 62.00 	 74.00 	 0.1622 	 1200.02 
j3046_7 	 5 	 9 	 67.00 	 83.00 	 0.1928 	 1200.02 
j3046_7 	 7 	 9 	 73.00 	 87.00 	 0.1609 	 1200.03 
j3046_8 	 3 	 9 	 70.00 	 74.00 	 0.0541 	 1200.01 
j3046_8 	 5 	 9 	 80.00 	 81.00 	 0.0123 	 1200.02 
j3046_8 	 7 	 9 	 83.00 	 88.00 	 0.0568 	 1200.02 
j3046_9 	 3 	 9 	 63.00 	 64.00 	 0.0156 	 1200.01 
j3046_9 	 5 	 9 	 66.00 	 70.00 	 0.0571 	 1200.01 
j3046_9 	 7 	 9 	 72.00 	 74.00 	 0.0270 	 1200.05 
j3046_10 	 3 	 9 	 63.00 	 70.00 	 0.1000 	 1200.01 
j3046_10 	 5 	 9 	 70.00 	 77.00 	 0.0909 	 1200.01 
j3046_10 	 7 	 9 	 73.00 	 83.00 	 0.1205 	 1200.02 
j3047_1 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 3.21 
j3047_1 	 5 	 2 	 80.00 	 80.00 	 0.0000 	 4.97 
j3047_1 	 7 	 2 	 85.00 	 85.00 	 0.0000 	 9.88 
j3047_2 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 3.90 
j3047_2 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 3.45 
j3047_2 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 4.49 
j3047_3 	 3 	 2 	 70.00 	 70.00 	 0.0000 	 3.85 
j3047_3 	 5 	 2 	 78.00 	 78.00 	 0.0000 	 4.23 
